date,country,customer_id,year,month,day,times_viewed,price
2018-02-25,Belgium,,,,,,
2018-02-25,Bermuda,,,,,,
2018-02-25,Brazil,,,,,,
2018-02-25,Canada,,,,,,
2018-02-25,Channel Islands,,,,,,
2018-02-25,Cyprus,,,,,,
2018-02-25,Czech Republic,,,,,,
2018-02-25,Denmark,,,,,,
2018-02-25,EIRE,,,,,,
2018-02-25,European Community,,,,,,
2018-02-25,Finland,,,,,,
2018-02-25,France,,,,,,
2018-02-25,Germany,452511.0,72648.0,72.0,900.0,290.0,127.30000000000001
2018-02-25,Greece,,,,,,
2018-02-25,Hong Kong,,,,,,
2018-02-25,Iceland,,,,,,
2018-02-25,Israel,,,,,,
2018-02-25,Italy,,,,,,
2018-02-25,Japan,,,,,,
2018-02-25,Korea,,,,,,
2018-02-25,Lebanon,,,,,,
2018-02-25,Lithuania,,,,,,
2018-02-25,Malta,,,,,,
2018-02-25,Netherlands,,,,,,
2018-02-25,Nigeria,,,,,,
2018-02-25,Norway,,,,,,
2018-02-25,Poland,,,,,,
2018-02-25,Portugal,,,,,,
2018-02-25,RSA,,,,,,
2018-02-25,Saudi Arabia,,,,,,
2018-02-25,Singapore,,,,,,
2018-02-25,Spain,74904.0,12108.0,12.0,150.0,8.0,33.400000000000006
2018-02-25,Sweden,,,,,,
2018-02-25,Switzerland,,,,,,
2018-02-25,Thailand,,,,,,
2018-02-25,USA,,,,,,
2018-02-25,United Arab Emirates,,,,,,
2018-02-25,United Kingdom,19468620.0,2524518.0,2502.0,31275.0,5318.0,3800.0899999999765
2018-02-25,Unspecified,,,,,,
2018-02-25,West Indies,,,,,,
2018-02-26,Australia,,,,,,
2018-02-26,Austria,,,,,,
2018-02-26,Bahrain,,,,,,
2018-02-26,Belgium,,,,,,
2018-02-26,Bermuda,,,,,,
2018-02-26,Brazil,,,,,,
2018-02-26,Canada,,,,,,
2018-02-26,Channel Islands,,,,,,
2018-02-26,Cyprus,,,,,,
2018-02-26,Czech Republic,,,,,,
2018-02-26,Denmark,,,,,,
2018-02-26,EIRE,,,,,,
2018-02-26,European Community,,,,,,
2018-02-26,Finland,,,,,,
2018-02-26,France,466126.0,74666.0,74.0,962.0,336.0,92.27999999999999
2018-02-26,Germany,,,,,,
2018-02-26,Greece,,,,,,
2018-02-26,Hong Kong,,,,,,
2018-02-26,Iceland,,,,,,
2018-02-26,Israel,,,,,,
2018-02-26,Italy,,,,,,
2018-02-26,Japan,,,,,,
2018-02-26,Korea,,,,,,
2018-02-26,Lebanon,,,,,,
2018-02-26,Lithuania,,,,,,
2018-02-26,Malta,,,,,,
2018-02-26,Netherlands,14646.0,2018.0,2.0,26.0,4.0,2.1
2018-02-26,Nigeria,,,,,,
2018-02-26,Norway,,,,,,
2018-02-26,Poland,191685.0,30270.0,30.0,390.0,157.0,27.929999999999996
2018-02-26,Portugal,,,,,,
2018-02-26,RSA,,,,,,
2018-02-26,Saudi Arabia,,,,,,
2018-02-26,Singapore,,,,,,
2018-02-26,Spain,188100.0,30270.0,30.0,390.0,168.0,57.09000000000001
2018-02-26,Sweden,,,,,,
2018-02-26,Switzerland,,,,,,
2018-02-26,Thailand,,,,,,
2018-02-26,USA,,,,,,
2018-02-26,United Arab Emirates,,,,,,
2018-02-26,United Kingdom,15038989.0,2344916.0,2324.0,30212.0,6374.0,4292.199999999971
2018-02-26,Unspecified,,,,,,
2018-02-26,West Indies,,,,,,
2018-02-27,Australia,,,,,,
2018-02-27,Austria,,,,,,
2018-02-27,Bahrain,,,,,,
2018-02-27,Belgium,,,,,,
2018-02-27,Bermuda,,,,,,
2018-02-27,Brazil,,,,,,
2018-02-27,Canada,,,,,,
2018-02-27,Channel Islands,,,,,,
2018-02-27,Cyprus,,,,,,
2018-02-27,Czech Republic,,,,,,
2018-02-27,Denmark,,,,,,
2018-02-27,EIRE,,,,,,
2018-02-27,European Community,,,,,,
2018-02-27,Finland,,,,,,
2018-02-27,France,858498.0,137224.0,136.0,1836.0,545.0,291.81000000000006
2018-02-27,Germany,214631.0,34306.0,34.0,459.0,118.0,71.40000000000002
2018-02-27,Greece,,,,,,
2018-02-27,Hong Kong,,,,,,
2018-02-27,Iceland,,,,,,
2018-02-27,Israel,,,,,,
2018-02-27,Italy,,,,,,
2018-02-27,Japan,,,,,,
2018-02-27,Korea,,,,,,
2018-02-27,Lebanon,,,,,,
2018-02-27,Lithuania,,,,,,
2018-02-27,Malta,,,,,,
2018-02-27,Netherlands,278274.0,38342.0,38.0,513.0,235.0,23.67
2018-02-27,Nigeria,,,,,,
2018-02-27,Norway,,,,,,
2018-02-27,Poland,,,,,,
2018-02-27,Portugal,448291.0,70630.0,70.0,945.0,194.0,259.78999999999996
2018-02-27,RSA,,,,,,
2018-02-27,Saudi Arabia,,,,,,
2018-02-27,Singapore,,,,,,
2018-02-27,Spain,,,,,,
2018-02-27,Sweden,,,,,,
2018-02-27,Switzerland,,,,,,
2018-02-27,Thailand,,,,,,
2018-02-27,USA,,,,,,
2018-02-27,United Arab Emirates,,,,,,
2018-02-27,United Kingdom,14882620.0,2986640.0,2960.0,39960.0,6471.0,6257.639999999987
2018-02-27,Unspecified,,,,,,
2018-02-27,West Indies,,,,,,
2018-02-28,Australia,,,,,,
2018-02-28,Austria,,,,,,
2018-02-28,Bahrain,,,,,,
2018-02-28,Belgium,12380.0,2018.0,2.0,28.0,1.0,200.0
2018-02-28,Bermuda,,,,,,
2018-02-28,Brazil,,,,,,
2018-02-28,Canada,,,,,,
2018-02-28,Channel Islands,,,,,,
2018-02-28,Cyprus,,,,,,
2018-02-28,Czech Republic,,,,,,
2018-02-28,Denmark,,,,,,
2018-02-28,EIRE,1504123.0,207854.0,206.0,2884.0,1088.0,271.15999999999997
2018-02-28,European Community,,,,,,
2018-02-28,Finland,,,,,,
2018-02-28,France,265969.0,42378.0,42.0,588.0,161.0,68.93
2018-02-28,Germany,364918.0,58522.0,58.0,812.0,180.0,87.22
2018-02-28,Greece,,,,,,
2018-02-28,Hong Kong,,,,,,
2018-02-28,Iceland,,,,,,
2018-02-28,Israel,,,,,,
2018-02-28,Italy,151128.0,24216.0,24.0,336.0,99.0,48.43
2018-02-28,Japan,,,,,,
2018-02-28,Korea,,,,,,
2018-02-28,Lebanon,,,,,,
2018-02-28,Lithuania,,,,,,
2018-02-28,Malta,,,,,,
2018-02-28,Netherlands,,,,,,
2018-02-28,Nigeria,,,,,,
2018-02-28,Norway,,,,,,
2018-02-28,Poland,,,,,,
2018-02-28,Portugal,,,,,,
2018-02-28,RSA,,,,,,
2018-02-28,Saudi Arabia,,,,,,
2018-02-28,Singapore,,,,,,
2018-02-28,Spain,,,,,,
2018-02-28,Sweden,,,,,,
2018-02-28,Switzerland,,,,,,
2018-02-28,Thailand,,,,,,
2018-02-28,USA,,,,,,
2018-02-28,United Arab Emirates,,,,,,
2018-02-28,United Kingdom,20191889.0,3222746.0,3194.0,44716.0,8869.0,5528.219999999962
2018-02-28,Unspecified,,,,,,
2018-02-28,West Indies,,,,,,
2018-03-01,Australia,211327.0,34306.0,51.0,17.0,136.0,51.74
2018-03-01,Austria,,,,,,
2018-03-01,Bahrain,,,,,,
2018-03-01,Belgium,,,,,,
2018-03-01,Bermuda,,,,,,
2018-03-01,Brazil,,,,,,
2018-03-01,Canada,,,,,,
2018-03-01,Channel Islands,,,,,,
2018-03-01,Cyprus,74346.0,12108.0,18.0,6.0,14.0,19.75
2018-03-01,Czech Republic,,,,,,
2018-03-01,Denmark,,,,,,
2018-03-01,EIRE,978652.0,135206.0,201.0,67.0,530.0,297.84000000000003
2018-03-01,European Community,,,,,,
2018-03-01,Finland,,,,,,
2018-03-01,France,149880.0,24216.0,36.0,12.0,106.0,40.65000000000001
2018-03-01,Germany,,,,,,
2018-03-01,Greece,,,,,,
2018-03-01,Hong Kong,,,,,,
2018-03-01,Iceland,,,,,,
2018-03-01,Israel,,,,,,
2018-03-01,Italy,,,,,,
2018-03-01,Japan,,,,,,
2018-03-01,Korea,,,,,,
2018-03-01,Lebanon,,,,,,
2018-03-01,Lithuania,,,,,,
2018-03-01,Malta,,,,,,
2018-03-01,Netherlands,,,,,,
2018-03-01,Nigeria,,,,,,
2018-03-01,Norway,,,,,,
2018-03-01,Poland,,,,,,
2018-03-01,Portugal,,,,,,
2018-03-01,RSA,,,,,,
2018-03-01,Saudi Arabia,,,,,,
2018-03-01,Singapore,,,,,,
2018-03-01,Spain,,,,,,
2018-03-01,Sweden,,,,,,
2018-03-01,Switzerland,420614.0,68612.0,102.0,34.0,232.0,180.82999999999998
2018-03-01,Thailand,,,,,,
2018-03-01,USA,,,,,,
2018-03-01,United Arab Emirates,,,,,,
2018-03-01,United Kingdom,24185486.0,3634418.0,5403.0,1801.0,10659.0,7018.009999999961
2018-03-01,Unspecified,,,,,,
2018-03-01,West Indies,,,,,,
2018-03-02,Australia,,,,,,
2018-03-02,Austria,,,,,,
2018-03-02,Bahrain,,,,,,
2018-03-02,Belgium,570912.0,92828.0,138.0,92.0,337.0,173.59999999999994
2018-03-02,Bermuda,,,,,,
2018-03-02,Brazil,,,,,,
2018-03-02,Canada,,,,,,
2018-03-02,Channel Islands,,,,,,
2018-03-02,Cyprus,,,,,,
2018-03-02,Czech Republic,,,,,,
2018-03-02,Denmark,,,,,,
2018-03-02,EIRE,240652.0,34306.0,51.0,34.0,179.0,11.13
2018-03-02,European Community,,,,,,
2018-03-02,Finland,,,,,,
2018-03-02,France,236303.0,38342.0,57.0,38.0,164.0,65.79
2018-03-02,Germany,389112.0,62558.0,93.0,62.0,311.0,127.99999999999997
2018-03-02,Greece,402684.0,46414.0,69.0,46.0,129.0,110.49000000000002
2018-03-02,Hong Kong,,,,,,
2018-03-02,Iceland,,,,,,
2018-03-02,Israel,,,,,,
2018-03-02,Italy,,,,,,
2018-03-02,Japan,,,,,,
2018-03-02,Korea,,,,,,
2018-03-02,Lebanon,,,,,,
2018-03-02,Lithuania,,,,,,
2018-03-02,Malta,,,,,,
2018-03-02,Netherlands,,,,,,
2018-03-02,Nigeria,,,,,,
2018-03-02,Norway,,,,,,
2018-03-02,Poland,,,,,,
2018-03-02,Portugal,,,,,,
2018-03-02,RSA,,,,,,
2018-03-02,Saudi Arabia,,,,,,
2018-03-02,Singapore,,,,,,
2018-03-02,Spain,,,,,,
2018-03-02,Sweden,,,,,,
2018-03-02,Switzerland,,,,,,
2018-03-02,Thailand,,,,,,
2018-03-02,USA,,,,,,
2018-03-02,United Arab Emirates,,,,,,
2018-03-02,United Kingdom,13735895.0,2286394.0,3399.0,2266.0,5336.0,4574.199999999978
2018-03-02,Unspecified,,,,,,
2018-03-02,West Indies,,,,,,
2018-03-04,Australia,,,,,,
2018-03-04,Austria,,,,,,
2018-03-04,Bahrain,,,,,,
2018-03-04,Belgium,,,,,,
2018-03-04,Bermuda,,,,,,
2018-03-04,Brazil,,,,,,
2018-03-04,Canada,,,,,,
2018-03-04,Channel Islands,,,,,,
2018-03-04,Cyprus,,,,,,
2018-03-04,Czech Republic,,,,,,
2018-03-04,Denmark,,,,,,
2018-03-04,EIRE,,,,,,
2018-03-04,European Community,,,,,,
2018-03-04,Finland,,,,,,
2018-03-04,France,,,,,,
2018-03-04,Germany,1606490.0,256286.0,381.0,508.0,1077.0,348.3199999999999
2018-03-04,Greece,,,,,,
2018-03-04,Hong Kong,,,,,,
2018-03-04,Iceland,,,,,,
2018-03-04,Israel,,,,,,
2018-03-04,Italy,,,,,,
2018-03-04,Japan,,,,,,
2018-03-04,Korea,,,,,,
2018-03-04,Lebanon,,,,,,
2018-03-04,Lithuania,,,,,,
2018-03-04,Malta,,,,,,
2018-03-04,Netherlands,,,,,,
2018-03-04,Nigeria,,,,,,
2018-03-04,Norway,,,,,,
2018-03-04,Poland,,,,,,
2018-03-04,Portugal,,,,,,
2018-03-04,RSA,,,,,,
2018-03-04,Saudi Arabia,,,,,,
2018-03-04,Singapore,,,,,,
2018-03-04,Spain,,,,,,
2018-03-04,Sweden,,,,,,
2018-03-04,Switzerland,,,,,,
2018-03-04,Thailand,,,,,,
2018-03-04,USA,,,,,,
2018-03-04,United Arab Emirates,,,,,,
2018-03-04,United Kingdom,26342820.0,3380150.0,5025.0,6700.0,7347.0,5884.589999999963
2018-03-04,Unspecified,,,,,,
2018-03-04,West Indies,,,,,,
2018-03-05,Australia,,,,,,
2018-03-05,Austria,111321.0,18162.0,27.0,45.0,92.0,51.739999999999995
2018-03-05,Bahrain,,,,,,
2018-03-05,Belgium,,,,,,
2018-03-05,Bermuda,,,,,,
2018-03-05,Brazil,,,,,,
2018-03-05,Canada,,,,,,
2018-03-05,Channel Islands,,,,,,
2018-03-05,Cyprus,234821.0,38342.0,57.0,95.0,104.0,79.98000000000002
2018-03-05,Czech Republic,,,,,,
2018-03-05,Denmark,,,,,,
2018-03-05,EIRE,,,,,,
2018-03-05,European Community,,,,,,
2018-03-05,Finland,,,,,,
2018-03-05,France,50100.0,8072.0,12.0,20.0,9.0,11.500000000000002
2018-03-05,Germany,374708.0,60540.0,90.0,150.0,233.0,105.00999999999999
2018-03-05,Greece,,,,,,
2018-03-05,Hong Kong,,,,,,
2018-03-05,Iceland,,,,,,
2018-03-05,Israel,,,,,,
2018-03-05,Italy,412962.0,66594.0,99.0,165.0,351.0,59.300000000000004
2018-03-05,Japan,,,,,,
2018-03-05,Korea,,,,,,
2018-03-05,Lebanon,,,,,,
2018-03-05,Lithuania,,,,,,
2018-03-05,Malta,,,,,,
2018-03-05,Netherlands,127650.0,20180.0,30.0,50.0,101.0,27.700000000000006
2018-03-05,Nigeria,,,,,,
2018-03-05,Norway,,,,,,
2018-03-05,Poland,,,,,,
2018-03-05,Portugal,12809.0,2018.0,3.0,5.0,4.0,7.95
2018-03-05,RSA,,,,,,
2018-03-05,Saudi Arabia,,,,,,
2018-03-05,Singapore,,,,,,
2018-03-05,Spain,,,,,,
2018-03-05,Sweden,,,,,,
2018-03-05,Switzerland,,,,,,
2018-03-05,Thailand,,,,,,
2018-03-05,USA,,,,,,
2018-03-05,United Arab Emirates,,,,,,
2018-03-05,United Kingdom,13660405.0,3765588.0,5598.0,9330.0,8016.0,9343.649999999949
2018-03-05,Unspecified,,,,,,
2018-03-05,West Indies,,,,,,
2018-03-06,Australia,,,,,,
2018-03-06,Austria,,,,,,
2018-03-06,Bahrain,,,,,,
2018-03-06,Belgium,,,,,,
2018-03-06,Bermuda,,,,,,
2018-03-06,Brazil,,,,,,
2018-03-06,Canada,,,,,,
2018-03-06,Channel Islands,,,,,,
2018-03-06,Cyprus,,,,,,
2018-03-06,Czech Republic,,,,,,
2018-03-06,Denmark,,,,,,
2018-03-06,EIRE,87956.0,12108.0,18.0,36.0,14.0,69.25
2018-03-06,European Community,,,,,,
2018-03-06,Finland,,,,,,
2018-03-06,France,566466.0,90810.0,135.0,270.0,391.0,145.36999999999995
2018-03-06,Germany,101204.0,16144.0,24.0,48.0,43.0,181.36999999999995
2018-03-06,Greece,,,,,,
2018-03-06,Hong Kong,,,,,,
2018-03-06,Iceland,,,,,,
2018-03-06,Israel,,,,,,
2018-03-06,Italy,,,,,,
2018-03-06,Japan,,,,,,
2018-03-06,Korea,,,,,,
2018-03-06,Lebanon,,,,,,
2018-03-06,Lithuania,,,,,,
2018-03-06,Malta,,,,,,
2018-03-06,Netherlands,,,,,,
2018-03-06,Nigeria,,,,,,
2018-03-06,Norway,,,,,,
2018-03-06,Poland,,,,,,
2018-03-06,Portugal,,,,,,
2018-03-06,RSA,,,,,,
2018-03-06,Saudi Arabia,,,,,,
2018-03-06,Singapore,,,,,,
2018-03-06,Spain,313550.0,50450.0,75.0,150.0,243.0,79.75999999999999
2018-03-06,Sweden,212415.0,34306.0,51.0,102.0,130.0,97.0
2018-03-06,Switzerland,,,,,,
2018-03-06,Thailand,,,,,,
2018-03-06,USA,,,,,,
2018-03-06,United Arab Emirates,,,,,,
2018-03-06,United Kingdom,14186256.0,2326754.0,3459.0,6918.0,6259.0,6179.929999999971
2018-03-06,Unspecified,,,,,,
2018-03-06,West Indies,,,,,,
2018-03-07,Australia,,,,,,
2018-03-07,Austria,,,,,,
2018-03-07,Bahrain,,,,,,
2018-03-07,Belgium,,,,,,
2018-03-07,Bermuda,,,,,,
2018-03-07,Brazil,,,,,,
2018-03-07,Canada,,,,,,
2018-03-07,Channel Islands,,,,,,
2018-03-07,Cyprus,,,,,,
2018-03-07,Czech Republic,,,,,,
2018-03-07,Denmark,,,,,,
2018-03-07,EIRE,509616.0,72648.0,108.0,252.0,202.0,189.00999999999996
2018-03-07,European Community,,,,,,
2018-03-07,Finland,,,,,,
2018-03-07,France,49748.0,8072.0,12.0,28.0,8.0,12.7
2018-03-07,Germany,286833.0,46414.0,69.0,161.0,173.0,81.4
2018-03-07,Greece,,,,,,
2018-03-07,Hong Kong,,,,,,
2018-03-07,Iceland,,,,,,
2018-03-07,Israel,,,,,,
2018-03-07,Italy,,,,,,
2018-03-07,Japan,,,,,,
2018-03-07,Korea,,,,,,
2018-03-07,Lebanon,,,,,,
2018-03-07,Lithuania,,,,,,
2018-03-07,Malta,,,,,,
2018-03-07,Netherlands,,,,,,
2018-03-07,Nigeria,,,,,,
2018-03-07,Norway,,,,,,
2018-03-07,Poland,,,,,,
2018-03-07,Portugal,,,,,,
2018-03-07,RSA,,,,,,
2018-03-07,Saudi Arabia,,,,,,
2018-03-07,Singapore,,,,,,
2018-03-07,Spain,,,,,,
2018-03-07,Sweden,238572.0,38342.0,57.0,133.0,192.0,103.89999999999999
2018-03-07,Switzerland,,,,,,
2018-03-07,Thailand,,,,,,
2018-03-07,USA,,,,,,
2018-03-07,United Arab Emirates,,,,,,
2018-03-07,United Kingdom,16207345.0,3077450.0,4575.0,10675.0,7997.0,5986.599999999977
2018-03-07,Unspecified,,,,,,
2018-03-07,West Indies,,,,,,
2018-03-08,Australia,,,,,,
2018-03-08,Austria,,,,,,
2018-03-08,Bahrain,,,,,,
2018-03-08,Belgium,,,,,,
2018-03-08,Bermuda,,,,,,
2018-03-08,Brazil,,,,,,
2018-03-08,Canada,,,,,,
2018-03-08,Channel Islands,,,,,,
2018-03-08,Cyprus,,,,,,
2018-03-08,Czech Republic,,,,,,
2018-03-08,Denmark,,,,,,
2018-03-08,EIRE,,,,,,
2018-03-08,European Community,,,,,,
2018-03-08,Finland,,,,,,
2018-03-08,France,,,,,,
2018-03-08,Germany,,,,,,
2018-03-08,Greece,,,,,,
2018-03-08,Hong Kong,,,,,,
2018-03-08,Iceland,,,,,,
2018-03-08,Israel,,,,,,
2018-03-08,Italy,,,,,,
2018-03-08,Japan,,,,,,
2018-03-08,Korea,,,,,,
2018-03-08,Lebanon,,,,,,
2018-03-08,Lithuania,,,,,,
2018-03-08,Malta,,,,,,
2018-03-08,Netherlands,351504.0,48432.0,72.0,192.0,261.0,69.55000000000003
2018-03-08,Nigeria,,,,,,
2018-03-08,Norway,,,,,,
2018-03-08,Poland,,,,,,
2018-03-08,Portugal,,,,,,
2018-03-08,RSA,,,,,,
2018-03-08,Saudi Arabia,,,,,,
2018-03-08,Singapore,,,,,,
2018-03-08,Spain,,,,,,
2018-03-08,Sweden,,,,,,
2018-03-08,Switzerland,,,,,,
2018-03-08,Thailand,,,,,,
2018-03-08,USA,,,,,,
2018-03-08,United Arab Emirates,,,,,,
2018-03-08,United Kingdom,15069616.0,2613310.0,3885.0,10360.0,6396.0,5351.309999999986
2018-03-08,Unspecified,,,,,,
2018-03-08,West Indies,,,,,,
2018-03-09,Australia,,,,,,
2018-03-09,Austria,,,,,,
2018-03-09,Bahrain,,,,,,
2018-03-09,Belgium,,,,,,
2018-03-09,Bermuda,,,,,,
2018-03-09,Brazil,,,,,,
2018-03-09,Canada,,,,,,
2018-03-09,Channel Islands,,,,,,
2018-03-09,Cyprus,,,,,,
2018-03-09,Czech Republic,,,,,,
2018-03-09,Denmark,186525.0,30270.0,45.0,135.0,159.0,38.67000000000001
2018-03-09,EIRE,536796.0,72648.0,108.0,324.0,316.0,174.55999999999995
2018-03-09,European Community,,,,,,
2018-03-09,Finland,,,,,,
2018-03-09,France,340318.0,54486.0,81.0,243.0,143.0,109.45000000000005
2018-03-09,Germany,12500.0,2018.0,3.0,9.0,2.0,1.95
2018-03-09,Greece,,,,,,
2018-03-09,Hong Kong,,,,,,
2018-03-09,Iceland,,,,,,
2018-03-09,Israel,,,,,,
2018-03-09,Italy,,,,,,
2018-03-09,Japan,,,,,,
2018-03-09,Korea,,,,,,
2018-03-09,Lebanon,,,,,,
2018-03-09,Lithuania,,,,,,
2018-03-09,Malta,,,,,,
2018-03-09,Netherlands,468672.0,64576.0,96.0,288.0,394.0,88.97999999999999
2018-03-09,Nigeria,,,,,,
2018-03-09,Norway,,,,,,
2018-03-09,Poland,,,,,,
2018-03-09,Portugal,,,,,,
2018-03-09,RSA,,,,,,
2018-03-09,Saudi Arabia,,,,,,
2018-03-09,Singapore,,,,,,
2018-03-09,Spain,,,,,,
2018-03-09,Sweden,,,,,,
2018-03-09,Switzerland,,,,,,
2018-03-09,Thailand,,,,,,
2018-03-09,USA,,,,,,
2018-03-09,United Arab Emirates,,,,,,
2018-03-09,United Kingdom,8611652.0,1656778.0,2463.0,7389.0,4337.0,3330.480000000002
2018-03-09,Unspecified,,,,,,
2018-03-09,West Indies,,,,,,
2018-03-11,Australia,,,,,,
2018-03-11,Austria,,,,,,
2018-03-11,Bahrain,,,,,,
2018-03-11,Belgium,,,,,,
2018-03-11,Bermuda,,,,,,
2018-03-11,Brazil,,,,,,
2018-03-11,Canada,,,,,,
2018-03-11,Channel Islands,,,,,,
2018-03-11,Cyprus,,,,,,
2018-03-11,Czech Republic,,,,,,
2018-03-11,Denmark,,,,,,
2018-03-11,EIRE,,,,,,
2018-03-11,European Community,,,,,,
2018-03-11,Finland,,,,,,
2018-03-11,France,,,,,,
2018-03-11,Germany,,,,,,
2018-03-11,Greece,,,,,,
2018-03-11,Hong Kong,,,,,,
2018-03-11,Iceland,,,,,,
2018-03-11,Israel,,,,,,
2018-03-11,Italy,,,,,,
2018-03-11,Japan,,,,,,
2018-03-11,Korea,,,,,,
2018-03-11,Lebanon,,,,,,
2018-03-11,Lithuania,,,,,,
2018-03-11,Malta,,,,,,
2018-03-11,Netherlands,424734.0,58522.0,87.0,319.0,343.0,53.81
2018-03-11,Nigeria,,,,,,
2018-03-11,Norway,,,,,,
2018-03-11,Poland,,,,,,
2018-03-11,Portugal,,,,,,
2018-03-11,RSA,,,,,,
2018-03-11,Saudi Arabia,,,,,,
2018-03-11,Singapore,,,,,,
2018-03-11,Spain,,,,,,
2018-03-11,Sweden,,,,,,
2018-03-11,Switzerland,,,,,,
2018-03-11,Thailand,,,,,,
2018-03-11,USA,,,,,,
2018-03-11,United Arab Emirates,,,,,,
2018-03-11,United Kingdom,10004196.0,1291520.0,1920.0,7040.0,2621.0,1763.770000000003
2018-03-11,Unspecified,,,,,,
2018-03-11,West Indies,,,,,,
2018-03-12,Australia,,,,,,
2018-03-12,Austria,,,,,,
2018-03-12,Bahrain,,,,,,
2018-03-12,Belgium,,,,,,
2018-03-12,Bermuda,,,,,,
2018-03-12,Brazil,,,,,,
2018-03-12,Canada,,,,,,
2018-03-12,Channel Islands,,,,,,
2018-03-12,Cyprus,,,,,,
2018-03-12,Czech Republic,,,,,,
2018-03-12,Denmark,,,,,,
2018-03-12,EIRE,1058681.0,143278.0,213.0,852.0,495.0,281.16999999999973
2018-03-12,European Community,,,,,,
2018-03-12,Finland,,,,,,
2018-03-12,France,635700.0,100900.0,150.0,600.0,456.0,131.40999999999997
2018-03-12,Germany,101392.0,16144.0,24.0,96.0,54.0,42.1
2018-03-12,Greece,,,,,,
2018-03-12,Hong Kong,,,,,,
2018-03-12,Iceland,,,,,,
2018-03-12,Israel,,,,,,
2018-03-12,Italy,,,,,,
2018-03-12,Japan,102040.0,16144.0,24.0,96.0,55.0,18.400000000000002
2018-03-12,Korea,,,,,,
2018-03-12,Lebanon,,,,,,
2018-03-12,Lithuania,,,,,,
2018-03-12,Malta,,,,,,
2018-03-12,Netherlands,14646.0,2018.0,3.0,12.0,24.0,1.65
2018-03-12,Nigeria,,,,,,
2018-03-12,Norway,,,,,,
2018-03-12,Poland,,,,,,
2018-03-12,Portugal,,,,,,
2018-03-12,RSA,,,,,,
2018-03-12,Saudi Arabia,,,,,,
2018-03-12,Singapore,,,,,,
2018-03-12,Spain,,,,,,
2018-03-12,Sweden,24990.0,4036.0,6.0,24.0,1.0,17.0
2018-03-12,Switzerland,,,,,,
2018-03-12,Thailand,,,,,,
2018-03-12,USA,,,,,,
2018-03-12,United Arab Emirates,,,,,,
2018-03-12,United Kingdom,13956005.0,3127900.0,4650.0,18600.0,5966.0,7081.800999999985
2018-03-12,Unspecified,,,,,,
2018-03-12,West Indies,,,,,,
2018-03-13,Australia,,,,,,
2018-03-13,Austria,,,,,,
2018-03-13,Bahrain,,,,,,
2018-03-13,Belgium,,,,,,
2018-03-13,Bermuda,,,,,,
2018-03-13,Brazil,,,,,,
2018-03-13,Canada,,,,,,
2018-03-13,Channel Islands,,,,,,
2018-03-13,Cyprus,37098.0,6054.0,9.0,39.0,23.0,5.07
2018-03-13,Czech Republic,,,,,,
2018-03-13,Denmark,,,,,,
2018-03-13,EIRE,14911.0,2018.0,3.0,13.0,4.0,3.75
2018-03-13,European Community,,,,,,
2018-03-13,Finland,,,,,,
2018-03-13,France,,,,,,
2018-03-13,Germany,684674.0,108972.0,162.0,702.0,371.0,175.73
2018-03-13,Greece,,,,,,
2018-03-13,Hong Kong,,,,,,
2018-03-13,Iceland,,,,,,
2018-03-13,Israel,,,,,,
2018-03-13,Italy,,,,,,
2018-03-13,Japan,,,,,,
2018-03-13,Korea,,,,,,
2018-03-13,Lebanon,,,,,,
2018-03-13,Lithuania,,,,,,
2018-03-13,Malta,,,,,,
2018-03-13,Netherlands,,,,,,
2018-03-13,Nigeria,,,,,,
2018-03-13,Norway,,,,,,
2018-03-13,Poland,,,,,,
2018-03-13,Portugal,,,,,,
2018-03-13,RSA,,,,,,
2018-03-13,Saudi Arabia,,,,,,
2018-03-13,Singapore,,,,,,
2018-03-13,Spain,,,,,,
2018-03-13,Sweden,37449.0,6054.0,9.0,39.0,27.0,5.85
2018-03-13,Switzerland,,,,,,
2018-03-13,Thailand,,,,,,
2018-03-13,USA,,,,,,
2018-03-13,United Arab Emirates,,,,,,
2018-03-13,United Kingdom,16641611.0,2694030.0,4005.0,17355.0,6804.0,5005.4999999999745
2018-03-13,Unspecified,,,,,,
2018-03-13,West Indies,,,,,,
2018-03-14,Australia,,,,,,
2018-03-14,Austria,,,,,,
2018-03-14,Bahrain,,,,,,
2018-03-14,Belgium,,,,,,
2018-03-14,Bermuda,,,,,,
2018-03-14,Brazil,,,,,,
2018-03-14,Canada,,,,,,
2018-03-14,Channel Islands,,,,,,
2018-03-14,Cyprus,,,,,,
2018-03-14,Czech Republic,,,,,,
2018-03-14,Denmark,139020.0,20180.0,30.0,140.0,109.0,1.9
2018-03-14,EIRE,283309.0,38342.0,57.0,266.0,112.0,113.53000000000002
2018-03-14,European Community,,,,,,
2018-03-14,Finland,,,,,,
2018-03-14,France,,,,,,
2018-03-14,Germany,482733.0,76684.0,114.0,532.0,519.0,106.4
2018-03-14,Greece,,,,,,
2018-03-14,Hong Kong,,,,,,
2018-03-14,Iceland,,,,,,
2018-03-14,Israel,,,,,,
2018-03-14,Italy,,,,,,
2018-03-14,Japan,,,,,,
2018-03-14,Korea,,,,,,
2018-03-14,Lebanon,,,,,,
2018-03-14,Lithuania,,,,,,
2018-03-14,Malta,,,,,,
2018-03-14,Netherlands,,,,,,
2018-03-14,Nigeria,,,,,,
2018-03-14,Norway,,,,,,
